AccX
0.1616816261989726
0.19479940867838802
0.2265347729451744
0.255654140696265
0.2812329999307736
0.30274198469425817
0.3200687535231746
0.333474742040323
0.3434986187623881
0.350828258069389
0.3561684228169281
0.36013079812733695
0.363165886588556
0.3655438479282123
0.36737743475029233
0.36866993655811775
0.36936844418154036
0.3694077626206568
0.3687391618743418
0.3673464789758692
0.3652566299688322
0.3625501556937984
0.359370657050715
0.35592515915005923
0.3524669453804364
0.3492595588084128
0.34653083232675724
0.34443285925341727
0.34302387750111724
0.34228034467357804
0.34213488226279576
0.34252431847520215
0.3434276426636303
0.34487811502048354
0.3469442440501099
0.34968607713376343
0.3531021962446897
0.357086382302016
0.36140980371427023
0.36573542909998585
0.369659707177223
0.3727678679057976
0.3746873470759626
0.3751283972566115
0.37390854825464426
0.3709648291155394
0.3663616173290445
0.36029998098940486
0.3531266338790829
0.3453322874921329
0.337526933739483
0.3303854377530583
0.32456693862836644
0.32062112836393625
0.31890091628873407
0.31950246452835496
0.32224853031186546
0.32672028898026556
0.3323299252651686
0.3384158050490082
0.34433766911116664
0.3495521795545103
0.35365735396606224
0.35640468311441226
0.3576870287741397
0.3575156142359538
0.3559980529293669
0.35332231044486767
0.3497435731306758
0.3455672049546421
0.34112279639143844
0.33672994098231457
0.3326629017413206
0.32912535832533824
0.3262446185285528
0.3240864614325818
0.32268128698770543
0.3220459671727614
0.3221878724431768
0.3230872012946636
0.32466613843746384
0.3267621072955143
0.3291224525279594
0.3314285787672198
0.3333432626521405
0.334562809905079
0.3348524270665924
0.3340505913019619
0.3320423755840572
0.3287156232599776
0.32392175767680537
0.31746193601670786
0.30910938225302875
0.2986637409334095
0.2860196439328155
0.27122586140227556
0.2545162093386846
0.23630560489341493
0.21715702738705225
0.19773150504515907
