time,seconds_elapsed,z,y,x
1752154081451419100,0.049419189453125,-0.9658259749412537,-0.25081300735473633,0.040720999240875244
1752154081461272300,0.059272216796875,-1.6973240375518799,0.11690200120210648,0.11112699657678604
1752154081471125800,0.069125732421875,-2.062436103820801,-0.8578870296478271,-0.17584699392318726
1752154081480979000,0.07897900390625,-3.9304308891296387,-1.5227810144424438,0.4565750062465668
1752154081490832400,0.088832275390625,-4.63454008102417,-1.7887589931488037,0.45812100172042847
1752154081500685600,0.098685546875,-3.7910609245300293,-1.9976290464401245,0.24074000120162964
1752154081510539000,0.1085390625,-2.9808270931243896,-2.020021915435791,0.2687149941921234
1752154081520392400,0.118392333984375,-2.917541980743408,-1.3781520128250122,0.9024559855461121
1752154081530245600,0.12824560546875,-2.5149569511413574,-0.1072079986333847,1.5863670110702515
1752154081540099000,0.13809912109375,-1.6036649942398071,0.8112589716911316,1.689555048942566
1752154081549952300,0.1479521484375,-0.639523983001709,0.8468689918518066,1.311295986175537
1752154081559805700,0.1578056640625,1.273224949836731,0.16302600502967834,0.7383350133895874
1752154081569659000,0.167658935546875,3.8782460689544678,-0.8966209888458252,1.0660200119018555
1752154081579512000,0.177511962890625,3.835279941558838,-1.5949829816818237,1.143565058708191
1752154081589365500,0.187365478515625,2.17592191696167,-1.5994600057601929,1.5805000066757202
1752154081599219000,0.197218994140625,0.9673380255699158,-0.8480920195579529,2.1685550212860107
1752154081609072000,0.207072021484375,-0.5859619975090027,-0.2669300138950348,2.686750888824463
1752154081618925300,0.21692529296875,-2.6066861152648926,0.40713098645210266,3.2527430057525635
1752154081628778800,0.22677880859375,-3.7037830352783203,0.4169290065765381,4.820059776306152
1752154081638632000,0.2366318359375,-2.3180160522460938,-0.030009999871253967,6.372045993804932
1752154081648485400,0.2464853515625,-2.7312920093536377,-1.2852009534835815,4.969789981842041
1752154081658338800,0.2563388671875,-2.1924641132354736,-2.5422139167785645,2.3344171047210693
1752154081668192000,0.26619189453125,-0.8036230206489563,-2.4184629917144775,1.546336054801941
1752154081678045200,0.276045166015625,1.1826980113983154,-2.1324310302734375,0.8956829905509949
1752154081687898600,0.285898681640625,4.647775173187256,-2.060800075531006,1.6725879907608032
1752154081697751800,0.295751708984375,4.775962829589844,-2.1891589164733887,1.3702629804611206
1752154081707605200,0.305605224609375,3.324038028717041,-4.889645099639893,0.03884100168943405
1752154081717458700,0.315458740234375,-4.275634765625,-7.328589916229248,-0.37627100944519043
1752154081727312000,0.325311767578125,0.3375740051269531,-2.2843151092529297,0.4443719983100891
1752154081737165000,0.3351650390625,2.619239091873169,1.8485599756240845,-0.15995800495147705
1752154081747018800,0.345018798828125,2.1597940921783447,3.986215114593506,0.6759170293807983
1752154081756872000,0.354871826171875,-0.014557999558746815,4.402111053466797,1.0059410333633423
1752154081766725000,0.36472509765625,-0.05456100031733513,2.1563351154327393,0.1809370070695877
1752154081776578600,0.37457861328125,-1.32784903049469,-0.36016300320625305,-0.2320609986782074
1752154081786431700,0.384431640625,-1.4474869966506958,-1.3551759719848633,0.32561901211738586
1752154081796285200,0.39428515625,-0.9072700142860413,-1.4674060344696045,1.2023810148239136
1752154081806138400,0.404138427734375,0.011838999576866627,-1.2933770418167114,1.6978180408477783
1752154081815991800,0.41399169921875,2.9831860065460205,-2.0687220096588135,3.0087039470672607
1752154081825845000,0.423844970703125,3.1382880210876465,-1.662032961845398,4.729888916015625
1752154081835698400,0.433698486328125,0.852029025554657,-3.0332300662994385,4.581425189971924
1752154081845551600,0.443551513671875,1.810986042022705,-2.734924077987671,2.967566967010498
1752154081855405000,0.453405029296875,1.4198880195617676,-2.2737998962402344,1.4654779434204102
1752154081865258500,0.463258544921875,1.5396169424057007,-3.254826068878174,1.4615360498428345
1752154081875111700,0.473111572265625,2.207603931427002,-1.6420279741287231,1.1415820121765137
1752154081884965000,0.482965087890625,3.392751932144165,0.32095101475715637,-0.24248099327087402
1752154081894818600,0.492818603515625,3.5868120193481445,0.8257229924201965,-1.5066100358963013
1752154081904671700,0.502671630859375,2.577423095703125,0.31768399477005005,-1.7811000347137451
1752154081914525200,0.512525146484375,1.4328900575637817,-0.5101079940795898,-0.632552981376648
1752154081924378400,0.52237841796875,0.2523050010204315,-0.9638239741325378,0.497078001499176
1752154081934231600,0.5322314453125,-0.7315459847450256,-1.1048109531402588,0.6425949931144714
1752154081944085000,0.5420849609375,-0.8693720102310181,-0.9302470088005066,0.8170809745788574
1752154081953938400,0.5519384765625,-0.9054949879646301,-0.7013900279998779,0.7840570211410522
1752154081963791600,0.56179150390625,-1.1828069686889648,-0.3830049932003021,0.48008298873901367
1752154081973644800,0.571644775390625,-0.7891349792480469,-0.07924800366163254,0.05002100020647049
1752154081983498500,0.58149853515625,-0.6129699945449829,-0.18761199712753296,-0.08006499707698822
1752154081993351700,0.5913515625,0.08304599672555923,-0.45707300305366516,0.026336999610066414
1752154082003204900,0.601204833984375,0.6478559970855713,-0.6645569801330566,0.26054298877716064
1752154082013058300,0.611058349609375,0.759037971496582,-0.9725049734115601,0.7016649842262268
1752154082022911700,0.620911865234375,0.309116005897522,-0.9678599834442139,1.0465669631958008
1752154082032765000,0.630764892578125,0.27483800053596497,-0.9850640296936035,1.4677109718322754
1752154082042618400,0.640618408203125,0.45640799403190613,-0.8887919783592224,1.5523220300674438
1752154082052471600,0.650471435546875,0.7502869963645935,-0.8763840198516846,1.1052589416503906
1752154082062325000,0.660324951171875,0.36961498856544495,-0.8354139924049377,1.6871689558029175
1752154082072178200,0.67017822265625,-0.3533889949321747,-1.0220320224761963,2.2376770973205566
1752154082082031600,0.680031494140625,-0.6411619782447815,-0.9086419939994812,1.9133540391921997
1752154082091884800,0.689884765625,-0.45373401045799255,-1.029255986213684,1.3290170431137085
1752154082101738200,0.69973828125,-0.07974600046873093,-0.8014839887619019,0.9933890104293823
1752154082111591700,0.709591796875,0.41908299922943115,-0.833076000213623,0.918412983417511
1752154082121444900,0.71944482421875,1.0762070417404175,-1.0403950214385986,0.9005119800567627
1752154082131298000,0.729298095703125,1.3916720151901245,-1.1307649612426758,0.7064170241355896
1752154082141151500,0.7391513671875,1.5606880187988281,-1.0560799837112427,0.5712130069732666
1752154082151005000,0.7490048828125,1.2726680040359497,-0.9330490231513977,0.41583898663520813
1752154082160858000,0.758858154296875,1.0240119695663452,-0.884680986404419,0.4199880063533783
1752154082170711600,0.768711669921875,1.3982080221176147,-1.7098220586776733,1.2082120180130005
1752154082180564700,0.778564697265625,1.4821369647979736,-1.5437109470367432,2.5987210273742676
1752154082190418200,0.788418212890625,1.2016689777374268,-0.9728000164031982,1.569064974784851
1752154082200271600,0.798271728515625,0.5647749900817871,-0.7750179767608643,1.2643699645996094
1752154082210124800,0.808124755859375,-0.2711229920387268,-0.24684900045394897,0.4180169999599457
1752154082219978000,0.81797802734375,-0.5289040207862854,0.1625179946422577,-0.29340800642967224
1752154082229831700,0.827831787109375,-0.16661199927330017,0.13122299313545227,-0.05659899860620499
1752154082239685000,0.83768505859375,0.18325300514698029,0.20445500314235687,0.20121900737285614
1752154082249538000,0.8475380859375,0.49981701374053955,-0.194022998213768,0.4487920105457306
1752154082259391500,0.8573916015625,0.9231200218200684,-0.30167001485824585,0.7537220120429993
1752154082269245000,0.867244873046875,0.9157900214195251,-0.49994799494743347,0.9435030221939087
1752154082279098000,0.87709814453125,0.5436949729919434,-0.6196879744529724,0.9396929740905762
1752154082288951600,0.88695166015625,-0.0819849967956543,-0.570842981338501,0.9929919838905334
1752154082298805000,0.896804931640625,-0.727832019329071,-0.20257000625133514,0.3056820034980774
1752154082308658200,0.906658203125,-0.947393000125885,-0.08136700093746185,0.171984001994133
1752154082318511600,0.91651171875,-0.7695329785346985,-0.33065399527549744,0.20079100131988525
1752154082328364800,0.92636474609375,-0.17327100038528442,-0.7405200004577637,0.35870999097824097
1752154082338218200,0.93621826171875,0.25795701146125793,-3.0301620960235596,1.938763976097107
1752154082348071700,0.94607177734375,-0.23683099448680878,-1.0413169860839844,1.004384994506836
1752154082357924900,0.9559248046875,0.24347199499607086,0.4636940062046051,0.5022919774055481
1752154082367778000,0.965778076171875,0.5751789808273315,-0.16064099967479706,-1.3482739925384521
1752154082377631500,0.975631591796875,0.42083999514579773,-0.4735719859600067,-0.9856410026550293
1752154082387485000,0.98548486328125,0.3552530109882355,-0.5741879940032959,0.49518799781799316
1752154082397338000,0.995338134765625,0.2315479964017868,-0.8498049974441528,0.4818730056285858
1752154082426895400,1.024895263671875,0.2524949908256531,-0.8795340061187744,0.5274980068206787
1752154082436748000,1.034748046875,0.25745299458503723,-0.8843650221824646,0.5414649844169617
1752154082446602000,1.04460205078125,0.25853100419044495,-0.8789039850234985,0.5544919967651367
1752154082456455400,1.054455322265625,0.25564199686050415,-0.8646159768104553,0.56392902135849
1752154082466308600,1.06430859375,0.32395899295806885,-0.9203739762306213,0.6540799736976624
1752154082476162000,1.074162109375,0.2969929873943329,-0.8241860270500183,0.6447569727897644
1752154082486015500,1.084015380859375,0.3245779871940613,-0.5824840068817139,0.3484260141849518
1752154082495868700,1.09386865234375,0.4641070067882538,-0.4215419888496399,-0.04626400023698807
1752154082505722000,1.10372216796875,0.634302020072937,-0.3417760133743286,-0.2919729948043823
1752154082515575600,1.113575439453125,0.7834600210189819,-0.3549819886684418,-0.35410401225090027
1752154082525428700,1.1234287109375,0.7237690091133118,-0.5636699795722961,-0.21788300573825836
1752154082535282000,1.133281982421875,0.7429689764976501,-0.5862789750099182,-0.17523500323295593
1752154082559916000,1.157916015625,0.30898600816726685,-1.0765559673309326,0.4156379997730255
1752154082579625000,1.177625,0.357217013835907,-0.9166880249977112,-0.05057699978351593
1752154082589478100,1.18747802734375,0.027408000081777573,-0.7579169869422913,-0.4797450006008148
1752154082599331600,1.19733154296875,-0.24029600620269775,-0.6302719712257385,-0.5008010268211365
1752154082609185000,1.20718505859375,-0.1751590073108673,-0.6066529750823975,-0.22229699790477753
1752154082619038500,1.21703857421875,-0.39177000522613525,-0.741346001625061,-0.19380499422550201
1752154082628891600,1.2268916015625,-0.4547620117664337,-0.8993909955024719,-0.24072200059890747
1752154082638745000,1.2367451171875,-0.36232200264930725,-1.147596001625061,-0.10604599863290787
1752154082648598300,1.246598388671875,-0.3783609867095947,-1.5811419486999512,0.13057099282741547
1752154082658451700,1.25645166015625,-0.9769799709320068,-1.7755939960479736,0.3520979881286621
1752154082668305000,1.266304931640625,-0.9889119863510132,-1.8353110551834106,0.46331000328063965
1752154082678158300,1.276158447265625,-0.7254459857940674,-1.6386200189590454,0.340813010931015
1752154082688011800,1.28601171875,-0.471002995967865,-1.5063689947128296,0.22291299700737
1752154082697865200,1.295865234375,-0.028754999861121178,-1.5172109603881836,0.009405000135302544
1752154082707718100,1.30571826171875,0.1859149932861328,-1.5746090412139893,-0.08530200272798538
1752154082717571600,1.315571533203125,0.27491000294685364,-1.7719019651412964,-0.13743199408054352
1752154082727424800,1.3254248046875,0.2715960144996643,-2.133681058883667,-0.07430099695920944
1752154082737278500,1.335278564453125,0.5998550057411194,-2.5632760524749756,0.20240400731563568
1752154082747131600,1.345131591796875,0.8043389916419983,-2.941664934158325,0.5097749829292297
1752154082756985000,1.354985107421875,0.27170300483703613,-3.476757049560547,0.6766340136528015
1752154082766838500,1.364838623046875,0.06799600273370743,-3.6624081134796143,0.6500710248947144
1752154082776691700,1.374691650390625,0.22055700421333313,-3.508202075958252,0.41723498702049255
1752154082786545000,1.384544921875,0.4589090049266815,-3.242032051086426,0.21310000121593475
1752154082796398300,1.3943984375,0.24348999559879303,-2.3963708877563477,0.4018639922142029
1752154082806251800,1.404251708984375,0.5793089866638184,-1.1768590211868286,0.7288789749145508
1752154082816105200,1.414105224609375,0.2623940110206604,-0.07478900253772736,1.5050040483474731
1752154082825958400,1.42395849609375,0.0944959968328476,0.17220699787139893,2.042454957962036
1752154082835811600,1.4338115234375,0.7591400146484375,-0.2348950058221817,1.3678539991378784
1752154082845665000,1.4436650390625,-1.1413919925689697,-0.7371129989624023,0.04312000051140785
1752154082855518200,1.453518310546875,-1.8781429529190063,-0.5289469957351685,-0.11383599787950516
1752154082865371600,1.46337158203125,-2.113642930984497,-0.08647199720144272,0.1084040030837059
1752154082875225000,1.47322509765625,-1.1407439708709717,0.2315090000629425,-0.31716498732566833
1752154082885078300,1.483078369140625,-0.0439319983124733,0.4529910087585449,-0.629734992980957
1752154082894931700,1.492931640625,0.6823959946632385,0.3629879951477051,-0.8576809763908386
1752154082904785200,1.50278515625,-3.0446979999542236,0.6428850293159485,0.07447499781847
1752154082914638300,1.512638427734375,-8.393379211425781,0.4578459858894348,0.7336819767951965
1752154082924491500,1.522491455078125,-9.53563404083252,0.16587500274181366,0.5907250046730042
1752154082934345200,1.53234521484375,-7.7598347663879395,-0.35567599534988403,-0.6608219742774963
1752154082944198700,1.54219873046875,0.4213930070400238,-0.2637909948825836,-0.5583469867706299
1752154082954051800,1.5520517578125,5.927661895751953,1.8223979473114014,-0.7657390236854553
1752154082983612000,1.58161181640625,0.6862990260124207,2.5886359214782715,-0.03604799881577492
1752154083003318500,1.601318603515625,-1.9177030324935913,0.9716699719429016,3.056114912033081
1752154083032878600,1.630878662109375,10.562385559082031,-1.0844709873199463,5.137388229370117
1752154083082145300,1.680145263671875,3.8662021160125732,3.2813830375671387,0.2183389961719513
1752154083091998700,1.689998779296875,2.833064079284668,3.6819660663604736,-0.13414399325847626
1752154083101852000,1.699851806640625,1.6851140260696411,2.6520791053771973,0.673675000667572
1752154083111705300,1.709705322265625,1.7087570428848267,1.9018199443817139,0.5765929818153381
1752154083121558500,1.71955859375,1.8977580070495605,1.9341399669647217,-0.14537400007247925
1752154083131412200,1.729412109375,1.8742070198059082,1.816864013671875,0.40391701459884644
1752154083141265400,1.739265380859375,1.4053540229797363,1.2068990468978882,0.8633570075035095
1752154083151118800,1.749118896484375,1.0329829454421997,1.4139189720153809,0.9875320196151733
1752154083160972300,1.75897216796875,1.3043869733810425,2.2836320400238037,0.05902000144124031
1752154083170825500,1.768825439453125,1.131857991218567,3.493536949157715,-1.4530550241470337
1752154083180678700,1.7786787109375,0.5187600255012512,4.064925193786621,-2.237821102142334
1752154083190532000,1.788531982421875,-0.18118800222873688,4.023468017578125,-2.419347047805786
1752154083200385500,1.798385498046875,-1.8046269416809082,3.63529109954834,-1.4734430313110352
1752154083210238700,1.80823876953125,-2.3547658920288086,3.1015920639038086,-0.7604920268058777
1752154083229945300,1.8279453125,-1.0142420530319214,3.8287739753723145,-2.5197250843048096
1752154083239799000,1.837799072265625,-0.11042699962854385,3.8081469535827637,-3.0021440982818604
