time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1752154177519000000,96.117,0.6899999976158142,unplugged,false
1752154178519000000,97.117,0.6899999976158142,unplugged,false
1752154179522000000,98.11999975585937,0.6899999976158142,unplugged,false
1752154180522000000,99.11999975585937,0.6899999976158142,unplugged,false
1752154181523000000,100.121,0.6899999976158142,unplugged,false
1752154182524000000,101.122,0.6899999976158142,unplugged,false
1752154183525000000,102.123,0.6899999976158142,unplugged,false
1752154184526000000,103.12400024414063,0.6899999976158142,unplugged,false
1752154185528000000,104.126,0.6899999976158142,unplugged,false
1752154186528000000,105.126,0.6899999976158142,unplugged,false
1752154187531000000,106.129,0.6899999976158142,unplugged,false
1752154188532000000,107.13,0.6899999976158142,unplugged,false
1752154189533000000,108.131,0.6899999976158142,unplugged,false
1752154190534000000,109.13200024414063,0.6899999976158142,unplugged,false
1752154191535000000,110.133,0.6899999976158142,unplugged,false
1752154192537000000,111.135,0.6899999976158142,unplugged,false
1752154193539000000,112.137,0.6899999976158142,unplugged,false
1752154194542000000,113.14000024414062,0.6899999976158142,unplugged,false
1752154195542000000,114.14000024414062,0.6899999976158142,unplugged,false
1752154196544000000,115.142,0.6899999976158142,unplugged,false
1752154197546000000,116.14399975585937,0.6899999976158142,unplugged,false
1752154198547000000,117.145,0.6899999976158142,unplugged,false
1752154199549000000,118.147,0.6899999976158142,unplugged,false
1752154200549000000,119.147,0.6899999976158142,unplugged,false
1752154201550000000,120.14800024414062,0.6899999976158142,unplugged,false
1752154202552000000,121.15,0.6899999976158142,unplugged,false
1752154203552000000,122.15,0.6899999976158142,unplugged,false
1752154204552000000,123.15,0.6899999976158142,unplugged,false
1752154205552000000,124.15,0.6899999976158142,unplugged,false
1752154206554000000,125.15199975585938,0.6899999976158142,unplugged,false
1752154207555000000,126.153,0.6899999976158142,unplugged,false
1752154208556000000,127.154,0.6899999976158142,unplugged,false
1752154209556000000,128.154,0.6899999976158142,unplugged,false
